origin_city,origin_state,origin_lat,origin_lon,destination_city,destination_state,destination_lat,destination_lon,distance_mile
Boise,Idaho,43.61656,-116.200835,Trenton,New Jersey,40.2170575,-74.7429463,2122.816379
Salt Lake City,Utah,40.7670126,-111.8904308,Augusta,Maine,44.310583,-69.779663,2134.732437
Sacramento,California,38.5815719,-121.4943996,Charleston,West Virginia,38.3505995,-81.6332812,2139.854068
Montgomery,Alabama,32.3669656,-86.3006485,Salem,Oregon,44.9391565,-123.033121,2141.504886
Boise,Idaho,43.61656,-116.200835,Montpelier,Vermont,44.260445,-72.575684,2145.652078
Charleston,West Virginia,38.3505995,-81.6332812,Olympia,Washington,47.0451022,-122.8950075,2152.88846
Albany,New York,42.6511674,-73.754968,Phoenix,Arizona,33.4485866,-112.0773456,2159.91961
Salem,Oregon,44.9391565,-123.033121,Charleston,West Virginia,38.3505995,-81.6332812,2161.628973
Carson City,Neveda,39.169461,-119.766035,Columbia,South Carolina,34.0007493,-81.0343313,2162.322245
Juneau,Alaska,58.3019496,-134.419734,Topeka,Kansas,39.049011,-95.677556,2164.615903
Olympia,Washington,47.0451022,-122.8950075,Montgomery,Alabama,32.3669656,-86.3006485,2167.486491
Sacramento,California,38.5815719,-121.4943996,Tallahassee,Florida,30.4380832,-84.2809332,2176.778989
Juneau,Alaska,58.3019496,-134.419734,Madison,Wisconsin,43.074761,-89.3837613,2179.666784
Salem,Oregon,44.9391565,-123.033121,Atlanta,Georgia,33.7490987,-84.3901849,2181.034973
Hartford,Connecticut,41.764582,-72.6908547,Boise,Idaho,43.61656,-116.200835,2188.658415
Atlanta,Georgia,33.7490987,-84.3901849,Olympia,Washington,47.0451022,-122.8950075,2197.098226
Hartford,Connecticut,41.764582,-72.6908547,Phoenix,Arizona,33.4485866,-112.0773456,2211.005645
Boise,Idaho,43.61656,-116.200835,Concord,New Hampshire,43.207178,-71.537476,2215.002126
Phoenix,Arizona,33.4485866,-112.0773456,Montpelier,Vermont,44.260445,-72.575684,2228.653944
Carson City,Neveda,39.169461,-119.766035,Raleigh,North Carolina,35.7803977,-78.6390989,2248.689946
Providence,Rhoda Island,41.824877,-71.413618,Boise,Idaho,43.61656,-116.200835,2249.776467
Boston,Massachusetts,42.3602534,-71.0582912,Boise,Idaho,43.61656,-116.200835,2255.508233
Sacramento,California,38.5815719,-121.4943996,Columbia,South Carolina,34.0007493,-81.0343313,2257.755473
Carson City,Neveda,39.169461,-119.766035,Harrisburg,Pennsylvania,40.2663107,-76.8861122,2258.40646
Concord,New Hampshire,43.207178,-71.537476,Phoenix,Arizona,33.4485866,-112.0773456,2274.445087
Carson City,Neveda,39.169461,-119.766035,Richmond,Virginia,37.5385087,-77.43428,2276.1958
Providence,Rhoda Island,41.824877,-71.413618,Phoenix,Arizona,33.4485866,-112.0773456,2276.908642
Boise,Idaho,43.61656,-116.200835,Augusta,Maine,44.310583,-69.779663,2278.428459
Phoenix,Arizona,33.4485866,-112.0773456,Boston,Massachusetts,42.3602534,-71.0582912,2296.082729
Carson City,Neveda,39.169461,-119.766035,Annapolis,Maryland,38.9786401,-76.492786,2299.279417
Juneau,Alaska,58.3019496,-134.419734,Oklahoma City,Oklahoma,35.4729886,-97.5170536,2300.592387
Jefferson City,Missouri,38.577359,-92.1724265,Juneau,Alaska,58.3019496,-134.419734,2310.027732
Olympia,Washington,47.0451022,-122.8950075,Harrisburg,Pennsylvania,40.2663107,-76.8861122,2313.195819
Salem,Oregon,44.9391565,-123.033121,Tallahassee,Florida,30.4380832,-84.2809332,2316.023695
Springfield,Illinios,39.799749,-89.647463,Juneau,Alaska,58.3019496,-134.419734,2334.512298
Columbia,South Carolina,34.0007493,-81.0343313,Salem,Oregon,44.9391565,-123.033121,2335.204417
Salem,Oregon,44.9391565,-123.033121,Harrisburg,Pennsylvania,40.2663107,-76.8861122,2337.727054
Columbia,South Carolina,34.0007493,-81.0343313,Olympia,Washington,47.0451022,-122.8950075,2343.007411
Olympia,Washington,47.0451022,-122.8950075,Tallahassee,Florida,30.4380832,-84.2809332,2344.226157
Raleigh,North Carolina,35.7803977,-78.6390989,Sacramento,California,38.5815719,-121.4943996,2346.453754
Carson City,Neveda,39.169461,-119.766035,Dover,Delaware,39.158168,-75.5243682,2346.535408
Harrisburg,Pennsylvania,40.2663107,-76.8861122,Sacramento,California,38.5815719,-121.4943996,2359.130654
Phoenix,Arizona,33.4485866,-112.0773456,Augusta,Maine,44.310583,-69.779663,2366.790975
Trenton,New Jersey,40.2170575,-74.7429463,Carson City,Neveda,39.169461,-119.766035,2369.443872
Juneau,Alaska,58.3019496,-134.419734,Lansing,Michigan,42.7337712,-84.5553805,2370.305178
Olympia,Washington,47.0451022,-122.8950075,Annapolis,Maryland,38.9786401,-76.492786,2373.617537
Richmond,Virginia,37.5385087,-77.43428,Sacramento,California,38.5815719,-121.4943996,2375.463306
Olympia,Washington,47.0451022,-122.8950075,Richmond,Virginia,37.5385087,-77.43428,2378.890515
Carson City,Neveda,39.169461,-119.766035,Albany,New York,42.6511674,-73.754968,2385.593163
Raleigh,North Carolina,35.7803977,-78.6390989,Olympia,Washington,47.0451022,-122.8950075,2386.30458
Olympia,Washington,47.0451022,-122.8950075,Albany,New York,42.6511674,-73.754968,2387.035123
Salem,Oregon,44.9391565,-123.033121,Raleigh,North Carolina,35.7803977,-78.6390989,2390.053469
Salem,Oregon,44.9391565,-123.033121,Richmond,Virginia,37.5385087,-77.43428,2391.62191
Annapolis,Maryland,38.9786401,-76.492786,Salem,Oregon,44.9391565,-123.033121,2393.569597
Montpelier,Vermont,44.260445,-72.575684,Olympia,Washington,47.0451022,-122.8950075,2396.475113
Sacramento,California,38.5815719,-121.4943996,Annapolis,Maryland,38.9786401,-76.492786,2399.471334
Dover,Delaware,39.158168,-75.5243682,Olympia,Washington,47.0451022,-122.8950075,2413.107956
Olympia,Washington,47.0451022,-122.8950075,Trenton,New Jersey,40.2170575,-74.7429463,2415.125394
Salem,Oregon,44.9391565,-123.033121,Albany,New York,42.6511674,-73.754968,2425.40061
Montpelier,Vermont,44.260445,-72.575684,Carson City,Neveda,39.169461,-119.766035,2426.019369
Dover,Delaware,39.158168,-75.5243682,Salem,Oregon,44.9391565,-123.033121,2435.275013
Salem,Oregon,44.9391565,-123.033121,Montpelier,Vermont,44.260445,-72.575684,2442.548416
Salem,Oregon,44.9391565,-123.033121,Trenton,New Jersey,40.2170575,-74.7429463,2442.589534
Sacramento,California,38.5815719,-121.4943996,Dover,Delaware,39.158168,-75.5243682,2446.900172
Hartford,Connecticut,41.764582,-72.6908547,Carson City,Neveda,39.169461,-119.766035,2450.771906
Honolulu,Hawaii,21.3250785,-157.8466442,Sacramento,California,38.5815719,-121.4943996,2459.34025
Indianapolis,Indiana,39.7683331,-86.1583502,Juneau,Alaska,58.3019496,-134.419734,2460.257574
Hartford,Connecticut,41.764582,-72.6908547,Olympia,Washington,47.0451022,-122.8950075,2462.4833
Sacramento,California,38.5815719,-121.4943996,Trenton,New Jersey,40.2170575,-74.7429463,2470.282055
Olympia,Washington,47.0451022,-122.8950075,Concord,New Hampshire,43.207178,-71.537476,2473.160334
Sacramento,California,38.5815719,-121.4943996,Albany,New York,42.6511674,-73.754968,2487.011539
Carson City,Neveda,39.169461,-119.766035,Concord,New Hampshire,43.207178,-71.537476,2489.136726
Hartford,Connecticut,41.764582,-72.6908547,Salem,Oregon,44.9391565,-123.033121,2498.734401
Carson City,Neveda,39.169461,-119.766035,Providence,Rhoda Island,41.824877,-71.413618,2514.240727
Juneau,Alaska,58.3019496,-134.419734,Little Rock,Arkansas,34.7464809,-92.2895948,2514.274477
Concord,New Hampshire,43.207178,-71.537476,Salem,Oregon,44.9391565,-123.033121,2516.330611
Providence,Rhoda Island,41.824877,-71.413618,Olympia,Washington,47.0451022,-122.8950075,2519.750146
Boston,Massachusetts,42.3602534,-71.0582912,Olympia,Washington,47.0451022,-122.8950075,2519.96621
Augusta,Maine,44.310583,-69.779663,Olympia,Washington,47.0451022,-122.8950075,2522.268149
Carson City,Neveda,39.169461,-119.766035,Boston,Massachusetts,42.3602534,-71.0582912,2524.302619
Montpelier,Vermont,44.260445,-72.575684,Sacramento,California,38.5815719,-121.4943996,2527.490997
Sacramento,California,38.5815719,-121.4943996,Hartford,Connecticut,41.764582,-72.6908547,2552.087937
Salem,Oregon,44.9391565,-123.033121,Providence,Rhoda Island,41.824877,-71.413618,2557.861427
Salem,Oregon,44.9391565,-123.033121,Honolulu,Hawaii,21.3250785,-157.8466442,2559.838001
Carson City,Neveda,39.169461,-119.766035,Honolulu,Hawaii,21.3250785,-157.8466442,2560.331447
Salem,Oregon,44.9391565,-123.033121,Boston,Massachusetts,42.3602534,-71.0582912,2560.518588
Carson City,Neveda,39.169461,-119.766035,Augusta,Maine,44.310583,-69.779663,2562.026068
Juneau,Alaska,58.3019496,-134.419734,Columbus,Ohio,39.9622601,-83.0007065,2563.88731
Salem,Oregon,44.9391565,-123.033121,Augusta,Maine,44.310583,-69.779663,2571.536188
Frankfort,Kentucky,38.2009055,-84.8732836,Juneau,Alaska,58.3019496,-134.419734,2587.053811
Sacramento,California,38.5815719,-121.4943996,Concord,New Hampshire,43.207178,-71.537476,2590.614652
Austin,Texas,30.2711286,-97.7436995,Juneau,Alaska,58.3019496,-134.419734,2595.055911
Providence,Rhoda Island,41.824877,-71.413618,Sacramento,California,38.5815719,-121.4943996,2615.597936
Boston,Massachusetts,42.3602534,-71.0582912,Sacramento,California,38.5815719,-121.4943996,2625.730523
Juneau,Alaska,58.3019496,-134.419734,Nashville,Tennessee,36.1622296,-86.7743531,2627.382435
Honolulu,Hawaii,21.3250785,-157.8466442,Olympia,Washington,47.0451022,-122.8950075,2636.480552
Augusta,Maine,44.310583,-69.779663,Sacramento,California,38.5815719,-121.4943996,2663.474528
Juneau,Alaska,58.3019496,-134.419734,Charleston,West Virginia,38.3505995,-81.6332812,2695.594382
Jackson,Mississippi,32.2990384,-90.1847691,Juneau,Alaska,58.3019496,-134.419734,2722.397757
Montpelier,Vermont,44.260445,-72.575684,Juneau,Alaska,58.3019496,-134.419734,2731.555699
Juneau,Alaska,58.3019496,-134.419734,Albany,New York,42.6511674,-73.754968,2766.115939
Harrisburg,Pennsylvania,40.2663107,-76.8861122,Juneau,Alaska,58.3019496,-134.419734,2770.097146
Juneau,Alaska,58.3019496,-134.419734,Baton Rouge,Louisiana,30.4459596,-91.18738,2794.460761
Juneau,Alaska,58.3019496,-134.419734,Honolulu,Hawaii,21.3250785,-157.8466442,2810.572619
Juneau,Alaska,58.3019496,-134.419734,Concord,New Hampshire,43.207178,-71.537476,2819.357539
Augusta,Maine,44.310583,-69.779663,Juneau,Alaska,58.3019496,-134.419734,2829.658338
Boise,Idaho,43.61656,-116.200835,Honolulu,Hawaii,21.3250785,-157.8466442,2833.035572
Atlanta,Georgia,33.7490987,-84.3901849,Juneau,Alaska,58.3019496,-134.419734,2841.961482
Hartford,Connecticut,41.764582,-72.6908547,Juneau,Alaska,58.3019496,-134.419734,2847.96224
Juneau,Alaska,58.3019496,-134.419734,Annapolis,Maryland,38.9786401,-76.492786,2849.463285
Juneau,Alaska,58.3019496,-134.419734,Trenton,New Jersey,40.2170575,-74.7429463,2850.394435
Montgomery,Alabama,32.3669656,-86.3006485,Juneau,Alaska,58.3019496,-134.419734,2851.459408
Juneau,Alaska,58.3019496,-134.419734,Dover,Delaware,39.158168,-75.5243682,2875.486208
Boston,Massachusetts,42.3602534,-71.0582912,Juneau,Alaska,58.3019496,-134.419734,2877.787993
Juneau,Alaska,58.3019496,-134.419734,Richmond,Virginia,37.5385087,-77.43428,2889.362203
Juneau,Alaska,58.3019496,-134.419734,Providence,Rhoda Island,41.824877,-71.413618,2891.213119
Honolulu,Hawaii,21.3250785,-157.8466442,Phoenix,Arizona,33.4485866,-112.0773456,2905.955176
Raleigh,North Carolina,35.7803977,-78.6390989,Juneau,Alaska,58.3019496,-134.419734,2937.94147
Columbia,South Carolina,34.0007493,-81.0343313,Juneau,Alaska,58.3019496,-134.419734,2947.228426
Honolulu,Hawaii,21.3250785,-157.8466442,Salt Lake City,Utah,40.7670126,-111.8904308,2991.691808
Tallahassee,Florida,30.4380832,-84.2809332,Juneau,Alaska,58.3019496,-134.419734,3029.337346
Honolulu,Hawaii,21.3250785,-157.8466442,Helena,Montana,46.592712,-112.036109,3091.769126
Santa Fe,New Mexico,35.6869996,-105.9377997,Honolulu,Hawaii,21.3250785,-157.8466442,3265.128416
Honolulu,Hawaii,21.3250785,-157.8466442,Denver,Colorado,39.7392364,-104.9848623,3339.731329
Honolulu,Hawaii,21.3250785,-157.8466442,Cheyenne,Wyoming,41.14,-104.82,3359.637719
Pierre,South Dakoda,44.368431,-100.354013,Honolulu,Hawaii,21.3250785,-157.8466442,3611.531007
Honolulu,Hawaii,21.3250785,-157.8466442,Bismarck,North Dakota,46.808327,-100.783739,3613.371448
Oklahoma City,Oklahoma,35.4729886,-97.5170536,Honolulu,Hawaii,21.3250785,-157.8466442,3738.166809
Austin,Texas,30.2711286,-97.7436995,Honolulu,Hawaii,21.3250785,-157.8466442,3749.125624
Honolulu,Hawaii,21.3250785,-157.8466442,Lincoln,Nebraska,40.8,-96.667821,3782.002046
Honolulu,Hawaii,21.3250785,-157.8466442,Topeka,Kansas,39.049011,-95.677556,3833.772547
Honolulu,Hawaii,21.3250785,-157.8466442,Des Monies,Iowa,41.587186,-93.621949,3940.905925
St. Paul,Minnesota,44.9504037,-93.1015026,Honolulu,Hawaii,21.3250785,-157.8466442,3969.90911
Honolulu,Hawaii,21.3250785,-157.8466442,Jefferson City,Missouri,38.577359,-92.1724265,4023.463583
Little Rock,Arkansas,34.7464809,-92.2895948,Honolulu,Hawaii,21.3250785,-157.8466442,4036.304735
Honolulu,Hawaii,21.3250785,-157.8466442,Baton Rouge,Louisiana,30.4459596,-91.18738,4135.666378
Honolulu,Hawaii,21.3250785,-157.8466442,Springfield,Illinios,39.799749,-89.647463,4153.427412
Honolulu,Hawaii,21.3250785,-157.8466442,Madison,Wisconsin,43.074761,-89.3837613,4155.319505
Honolulu,Hawaii,21.3250785,-157.8466442,Jackson,Mississippi,32.2990384,-90.1847691,4176.174408
Nashville,Tennessee,36.1622296,-86.7743531,Honolulu,Hawaii,21.3250785,-157.8466442,4334.003343
Honolulu,Hawaii,21.3250785,-157.8466442,Indianapolis,Indiana,39.7683331,-86.1583502,4338.239705
Montgomery,Alabama,32.3669656,-86.3006485,Honolulu,Hawaii,21.3250785,-157.8466442,4399.672888
Honolulu,Hawaii,21.3250785,-157.8466442,Lansing,Michigan,42.7337712,-84.5553805,4400.75156
Honolulu,Hawaii,21.3250785,-157.8466442,Frankfort,Kentucky,38.2009055,-84.8732836,4419.49492
Honolulu,Hawaii,21.3250785,-157.8466442,Atlanta,Georgia,33.7490987,-84.3901849,4492.635564
Honolulu,Hawaii,21.3250785,-157.8466442,Columbus,Ohio,39.9622601,-83.0007065,4502.948168
Honolulu,Hawaii,21.3250785,-157.8466442,Tallahassee,Florida,30.4380832,-84.2809332,4541.114859
Charleston,West Virginia,38.3505995,-81.6332812,Honolulu,Hawaii,21.3250785,-157.8466442,4591.90346
Honolulu,Hawaii,21.3250785,-157.8466442,Columbia,South Carolina,34.0007493,-81.0343313,4678.7003
Honolulu,Hawaii,21.3250785,-157.8466442,Raleigh,North Carolina,35.7803977,-78.6390989,4786.878449
Harrisburg,Pennsylvania,40.2663107,-76.8861122,Honolulu,Hawaii,21.3250785,-157.8466442,4818.201591
Honolulu,Hawaii,21.3250785,-157.8466442,Richmond,Virginia,37.5385087,-77.43428,4827.161743
Honolulu,Hawaii,21.3250785,-157.8466442,Annapolis,Maryland,38.9786401,-76.492786,4856.593458
Honolulu,Hawaii,21.3250785,-157.8466442,Dover,Delaware,39.158168,-75.5243682,4904.772162
Trenton,New Jersey,40.2170575,-74.7429463,Honolulu,Hawaii,21.3250785,-157.8466442,4929.543844
Honolulu,Hawaii,21.3250785,-157.8466442,Albany,New York,42.6511674,-73.754968,4943.341724
Montpelier,Vermont,44.260445,-72.575684,Honolulu,Hawaii,21.3250785,-157.8466442,4977.155103
Honolulu,Hawaii,21.3250785,-157.8466442,Hartford,Connecticut,41.764582,-72.6908547,5010.038664
Concord,New Hampshire,43.207178,-71.537476,Honolulu,Hawaii,21.3250785,-157.8466442,5044.107381
Honolulu,Hawaii,21.3250785,-157.8466442,Providence,Rhoda Island,41.824877,-71.413618,5073.009488
Honolulu,Hawaii,21.3250785,-157.8466442,Boston,Massachusetts,42.3602534,-71.0582912,5081.695646
Augusta,Maine,44.310583,-69.779663,Honolulu,Hawaii,21.3250785,-157.8466442,5110.88414
